##FILE_TYPE,問題DATA,,,,,,,,,,,,,,,,,,,
##YEAR,2007,,,,,,,,,,,,,,,,,,,
##UDATE,2007/4/24,,,,,,,,,,,,,,,,,,,
##VERSION,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
##DATA_START,,,,,,,,,,,,,,,,,,,,
ID,(1)教科書[ID],(1)設問[ID],(1)章[ID],(1)章[番号],,,(1)PAGE,(1)文例,SORT-KEY,[単語](英),[単語](品詞),[単語](英)アクセント,[単語](日),[単語](語形),[単語](語形)答,[熟語](英),[熟語](日),[長文](英),[長文](日),[OPTION]1
1653,73,"1,2,3,4,5,6,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,344,1010,reflect,re<A>flect,,2,～を反射する；～を反映する；熟考する,名詞形,reflection,,,<S>The mirror <B>reflected</B> the light onto the wall</S>.,鏡は，壁に光を<B>反射させていた</B>。,
1654,73,6,21,1,第6章　センター頻出語220,§1　動詞75,344,1010,reflect,re<A>flect,,2,～を反射する；～を反映する；熟考する,形容詞形,reflective,,,<S>The mirror <B>reflected</B> the light onto the wall</S>.,鏡は，壁に光を<B>反射させていた</B>。,
1655,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,344,1011,regard,re<A>gard,,2,～を…だと思う，みなす；点,前置詞,regarding,regard A as B,AをBと見なす，考える,<S>We <B>regard</B> her as the primary leader</S> of the group.,私たちは彼女を第一の指導者と<B>見なしている</B>。,
1656,73,"8,10",21,1,第6章　センター頻出語220,§1　動詞75,344,1011,regard,re<A>gard,,2,～を…だと思う，みなす；点,前置詞,regarding,with regard to ~,～に関して,<S>We <B>regard</B> her as the primary leader</S> of the group.,私たちは彼女を第一の指導者と<B>見なしている</B>。,
1657,73,"1,2,3,4,6,8,10,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,344,1012,serve,serve,,,（食事を）～に出す；～を…に供給する；～を務める；仕える,名詞形,service,serve as ~,～として役立つ，～として務める,<S>My <SJ> mother <B>served</B> us dinner at exactly six o'clock</S>.,母はきっかり6時に，私たちに夕食を<B>出してくれた</B>。,
1658,73,"1,2,3,8,10,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,344,1013,charge,charge,,,（～を）請求する；～を非難する；（代金を）請求する；料金；責任，管理,,,charge for ~,～を請求する,<S><SB>I was not aware that you <B>charge</B> for drinks</S>.,ここで飲み物の代金を<B>請求してくる</B>とは知りませんでした。,
1659,73,4,21,1,第6章　センター頻出語220,§1　動詞75,344,1013,charge,charge,,,（～を）請求する；～を非難する；（代金を）請求する；<CR>料金；責任，管理,,,charge for ~,～を請求する,<S><SB>I was not aware that you <B>charge</B> for drinks</S>.,ここで飲み物の代金を<B>請求してくる</B>とは知りませんでした。,
1660,73,"8,10",21,1,第6章　センター頻出語220,§1　動詞75,344,1013,charge,charge,,,（～を）請求する；～を非難する；（代金を）請求する；料金；責任，管理,,,be in charge of ~,～を管理する，責任を負う,<S><SB>I was not aware that you <B>charge</B> for drinks</S>.,ここで飲み物の代金を<B>請求してくる</B>とは知りませんでした。,
1661,73,"1,2,3,4,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,346,1014,nod,nod,,,うなずく；居眠りする,,,,,<S>She <B>nodded</B> politely in reply to my stupid question</S>.,彼女は私のばかげた質問に答えて，丁寧に<B>うなずいた</B>。,
1662,73,"1,2,3,4,5,6,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,346,1015,struggle,strug<A>gle,,1,奮闘する；取り組む，もがく,類義語,effort,,,"<S>He <B>struggled</B> to get free from the rope</S>, but he was unable to make it come loose.",彼はロープから逃れようと<B>奮闘した</B>が，それを緩めることはできなかった。,
1663,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,346,1016,involve,in<A>volve,,2,～を伴う；～を巻き込む,形容詞形,involved,become involved in ~,～に関係する,I will try to <S>prevent him from becoming <B>involved</B> in this problem</S>.,私は，彼がこの問題に<B>かかわら</B>ないようにします。,
1664,73,6,21,1,第6章　センター頻出語220,§1　動詞75,346,1016,involve,in<A>volve,,2,～を伴う；～を巻き込む,名詞形,involvement,be [become] involved in ~,～に関係している［関係する］,I will try to <S>prevent him from becoming <B>involved</B> in this problem</S>.,私は，彼がこの問題に<B>かかわら</B>ないようにします。,
1665,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,346,1017,appeal,ap<A>peal,,2,（理性・感情などに）訴える；（人に）を引きつける；魅力；訴え,形容詞形,appealing,appeal to O to do,Oにdoすることを訴える［懇願する］,<S>She <B>appealed</B> to the <SJ> judge to order her <SJ> husband</S> to be freed.,彼女は，夫が釈放されるよう命じてくれるよう，裁判官に<B>訴えた</B>。,
1666,73,"1,2,3,4,5,6,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,346,1018,pursue,pur<A>sue,,2,～を追求する，追う,名詞形,pursuit,,,"Nonetheless, I think <S>we should continue to <B>pursue</B> this plan</S>.",それでもやはり，私たちはこの計画を<B>追求し</B>続けるべきだと思います。,
1667,73,6,21,1,第6章　センター頻出語220,§1　動詞75,346,1018,pursue,pur<A>sue,,2,～を追求する，追う,類義語,chase,,,"Nonetheless, I think <S>we should continue to <B>pursue</B> this plan</S>.",それでもやはり，私たちはこの計画を<B>追求し</B>続けるべきだと思います。,
1668,73,"1,2,3,4,5,6,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,346,1019,bother,both<A>er,,1,（人）を悩ませる，困らせる,形容詞形,bothersome,,,"Please <S>don't <B>bother</B> me, as <SB>I'm writing my daily report</S>.",どうか私の<B>邪魔をしない</B>でください。日誌を書いているところなので。,
1669,73,6,21,1,第6章　センター頻出語220,§1　動詞75,346,1019,bother,both<A>er,,1,（人）を悩ませる，困らせる,類義語,trouble,,,"Please <S>don't <B>bother</B> me, as <SB>I'm writing my daily report</S>.",どうか私の<B>邪魔をしない</B>でください。日誌を書いているところなので。,
1670,73,"1,2,3,4,5,6,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,346,1020,conclude,con<A>clude,,2,～を結論づける,名詞形,conclusion,,,<S>The <SJ> researcher <B>concluded</B> that the <SJ> result of the <SJ> experiment was somewhat unusual</S>.,その研究者は，実験結果がいくぶん普通ではないと<B>結論を下した</B>。,
1671,73,6,21,1,第6章　センター頻出語220,§1　動詞75,346,1020,conclude,con<A>clude,,2,～を結論づける,形容詞形,conclusive,,,<S>The <SJ> researcher <B>concluded</B> that the <SJ> result of the <SJ> experiment was somewhat unusual</S>.,その研究者は，実験結果がいくぶん普通ではないと<B>結論を下した</B>。,
1672,73,6,21,1,第6章　センター頻出語220,§1　動詞75,346,1020,conclude,con<A>clude,,2,～を結論づける,副詞形,conclusively,,,<S>The <SJ> researcher <B>concluded</B> that the <SJ> result of the <SJ> experiment was somewhat unusual</S>.,その研究者は，実験結果がいくぶん普通ではないと<B>結論を下した</B>。,
1673,73,"1,2,3,4,5,6,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,348,1021,promote,pro<A>mote,,2,～を促進する；～を昇進させる,名詞形,promotion,,,<S>The government is <B>promoting</B> research in this field</S>.,政府は，この分野の研究を<B>促進している</B>。,
1674,73,6,21,1,第6章　センター頻出語220,§1　動詞75,348,1021,promote,pro<A>mote,,2,～を促進する；～を昇進させる,形容詞形,promotional,,,<S>The government is <B>promoting</B> research in this field</S>.,政府は，この分野の研究を<B>促進している</B>。,
1675,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,348,1022,insist,in<A>sist,,2,（～を）主張する，強要する，～だと主張する,名詞形,insistence,insist on ~,～を強く主張する，要求する,<S>He <B>insisted</B> on announcing his views to the crowd</S>.,彼は，自分の見解を群衆に発表すると<B>言い張った</B>。,
1676,73,6,21,1,第6章　センター頻出語220,§1　動詞75,348,1022,insist,in<A>sist,,2,（～を）主張する，強要する，～だと主張する,形容詞形,insistent,insist on ~,～を強く主張する，要求する,<S>He <B>insisted</B> on announcing his views to the crowd</S>.,彼は，自分の見解を群衆に発表すると<B>言い張った</B>。,
1677,73,"1,2,3,4,5,6,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,348,1023,maintain,main<A>tain,,2,～を維持する；～を養う,名詞形,maintenance,,,This machine <S>processes the air to <B>maintain</B> a constant temperature</S>.,その機械は，一定の温度を<B>保つ</B>ように空気を処理している。,
1678,73,6,21,1,第6章　センター頻出語220,§1　動詞75,348,1023,maintain,main<A>tain,,2,～を維持する；～を養う,類義語「～だと主張する」,claim,,,This machine <S>processes the air to <B>maintain</B> a constant temperature</S>.,その機械は，一定の温度を<B>保つ</B>ように空気を処理している。,
1679,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,348,1024,adjust,ad<A>just,,2,～を調整する，調節する,名詞形,adjustment,adjust oneself to ~,～に適応する,<S>She <B>adjusted</B> her <SJ> dress to prevent it from tearing</S>.,彼女は破れてしまわないように服を<B>調整した</B>。,
1680,73,6,21,1,第6章　センター頻出語220,§1　動詞75,348,1024,adjust,ad<A>just,,2,～を調整する，調節する,形容詞形,adjustable,adjust oneself to ~,～に適応する,<S>She <B>adjusted</B> her <SJ> dress to prevent it from tearing</S>.,彼女は破れてしまわないように服を<B>調整した</B>。,
1681,73,"1,2,3,4,5,6,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,348,1025,admire,ad<A>mire,,2,～を賞賛する，感心する,名詞形,admiration,,,<S><SB>I <B>admire</B> his polite manner in dealing with angry <SJ> customers</S>.,私は，怒っているお客様に対処する彼の丁寧なやり方に<B>感心している</B>。,
1682,73,6,21,1,第6章　センター頻出語220,§1　動詞75,348,1025,admire,ad<A>mire,,2,～を賞賛する，感心する,形容詞形,admirable,,,<S><SB>I <B>admire</B> his polite manner in dealing with angry <SJ> customers</S>.,私は，怒っているお客様に対処する彼の丁寧なやり方に<B>感心している</B>。,
1683,73,"1,2,3,4,5,6,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,348,1026,delay,de<A>lay,,2,～を遅らせる，延期する；遅れ,形容詞形,delayed,,,<S>The traffic on the road <B>delayed</B> the bus</S>.,道路の混雑が，バスを<B>遅らせる</B>ことになった。,
1684,73,6,21,1,第6章　センター頻出語220,§1　動詞75,348,1026,delay,de<A>lay,,2,～を遅らせる，延期する；遅れ,関連語「遅れた」,late,,,<S>The traffic on the road <B>delayed</B> the bus</S>.,道路が混雑が，バスを<B>遅らせる</B>ことになった。,
1685,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,348,1027,persuade,per<A>suade,,2,～を説得する,名詞形,persuasion,persuade O to do,Oを説得してdoさせる,<S>We tried to <B>persuade</B> him to save his money</S> for college.,私たちは彼を<B>説得して</B>，大学の費用を蓄えさせようとした。,
1686,73,6,21,1,第6章　センター頻出語220,§1　動詞75,348,1027,persuade,per<A>suade,,2,～を説得する,形容詞形,persuasive,persuade O to do,Oを説得してdoさせる,<S>We tried to <B>persuade</B> him to save his money</S> for college.,私たちは彼を<B>説得して</B>，大学の費用を蓄えさせようとした。,
1687,73,"1,2,3,4,5,6,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,350,1028,attend,at<A>tend,,2,～に出席する，通う；～に注目する；世話をする,名詞形「出席；世話」,attendance,,,<S><SB>I <B>attended</B> elementary school in another country</S>.,私は他の国で小学校に<B>通った</B>。,
1688,73,6,21,1,第6章　センター頻出語220,§1　動詞75,350,1028,attend,at<A>tend,,2,～に出席する，通う；～に注目する；世話をする,名詞形「注意；注目」,attention,,,<S><SB>I <B>attended</B> elementary school in another country</S>.,私は他の国で小学校に<B>通った</B>。,
1689,73,6,21,1,第6章　センター頻出語220,§1　動詞75,350,1028,attend,at<A>tend,,2,～に出席する，通う；～に注目する；世話をする,名詞形「世話人；付添人」,attendant,,,<S><SB>I <B>attended</B> elementary school in another country</S>.,私は他の国で小学校に<B>通った</B>。,
1690,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,350,1029,contribute,con<A>trib<A>ute,,2,貢献する，役立つ，寄付する,名詞形,contribution,contribute to ~,～に貢献する,<S>His <SJ> address reflected his <SJ> desire to <B>contribute</B> to all <SJ> mankind</S>.,彼の演説は，人類すべてに<B>貢献し</B>たいという彼の願望を反映していた。,
1691,73,"1,2,3,4,5,6,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,350,1030,investigate,in<A>ves<A>ti<A>gate,,2,～を調査する，捜査する,名詞形,investigation,,,<S>The police will <B>investigate</B> the case</S> and may charge him. ,警察がこの事件を<B>捜査して</B>，彼を告発するかもしれない。,
1692,73,6,21,1,第6章　センター頻出語220,§1　動詞75,350,1030,investigate,in<A>ves<A>ti<A>gate,,2,～を調査する，捜査する,形容詞形,investigative,,,<S>The police will <B>investigate</B> the case</S> and may charge him. ,警察がこの事件を<B>捜査して</B>，彼を告発するかもしれない。,
1693,73,"1,2,3,4,5,6,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,350,1031,preserve,pre<A>serve,,2,～を保存する,名詞形,preservation,,,<S>Our group is trying to <B>preserve</B> classical buildings</S> in the area.,私たちのグループは，この地区の伝統的な建物を<B>保存し</B>ようとしている。,
1694,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,350,1032,regret,re<A>gret,,2,～を後悔する；残念ながら～する；残念；後悔,形容詞形「残念な；痛ましい」,regrettable,regret doing,doしたことを後悔する,"Moreover, <S><SB>I <B>regret</B> ever involving you in this</S>.",それに，私はあなたをこの件に巻き込んだことを<B>後悔しています</B>。,
1695,73,"6,8,10",21,1,第6章　センター頻出語220,§1　動詞75,350,1032,regret,re<A>gret,,2,～を後悔する；残念ながら～する；残念；後悔,形容詞形「残念な；後悔している」,regretful,regret to do,残念ながらdoする,"Moreover, <S><SB>I <B>regret</B> ever involving you in this</S>.",それに，私はあなたをこの件に巻き込んだことを<B>後悔しています</B>。,
1696,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,350,1033,afford,af<A>ford,,2,～の余裕がある,形容詞形,affordable,cannot afford to do,doする余裕がない,<S>We cannot <B>afford</B> to maintain such a large house</S> any more.,私たちはこんな大きな家をこれ以上維持する<B>ゆとりがない</B>。,
1697,73,"1,2,3,4,5,6,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,352,1034,observe,ob<A>serve,,2,～を観察［観測］する；～を遵守する,名詞形「観察」,observation,,,<S>Please <B>observe</B> the animals in the zoo quietly</S> and try not to bother them.,動物園の動物は静かに<B>観察し</B>，動物を煩わせないようにしてください。,
1698,73,6,21,1,第6章　センター頻出語220,§1　動詞75,352,1034,observe,ob<A>serve,,2,～を観察［観測］する；～を遵守する,名詞形「遵守；祝賀」,observance,,,<S>Please <B>observe</B> the animals in the zoo quietly</S> and try not to bother them.,動物園の動物は静かに<B>観察し</B>，動物を煩わせないようにしてください。,
1699,73,6,21,1,第6章　センター頻出語220,§1　動詞75,352,1034,observe,ob<A>serve,,2,～を観察［観測］する；～を遵守する,名詞形「観測所」,observatory,,,<S>Please <B>observe</B> the animals in the zoo quietly</S> and try not to bother them.,動物園の動物は静かに<B>観察し</B>，動物を煩わせないようにしてください。,
1700,73,6,21,1,第6章　センター頻出語220,§1　動詞75,352,1034,observe,ob<A>serve,,2,～を観察［観測］する；～を遵守する,名詞形「観察者；立会人」,observer,,,<S>Please <B>observe</B> the animals in the zoo quietly</S> and try not to bother them.,動物園の動物は静かに<B>観察し</B>，動物を煩わせないようにしてください。,
1701,73,"1,2,3,4,5,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,352,1035,pardon,par<A>don,,1,～を容赦する，許す，大目に見る,,,,,My mother <S><B>pardoned</B> me for staying out late at night</S>.,私の母は，私が夜更かしをしたのを<B>許してくれた</B>。,
1702,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,352,1036,pretend,pre<A>tend,,2,（～の）ふりをする；見せかける,名詞形,pretense,pretend to do,doするふりをする,"<S>She <B>pretended</B> to recognize him</S>, but she couldn't remember his name.",彼女は彼がだれだかわかったような<B>ふりをしていた</B>が，彼の名前を思い出せなかった。,
1703,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,352,1037,recall,re<A>call,,2,～を思い出す；～を呼び戻す；（商品）を回収する,類義語,remember / recollect,recall doing,doしたことを思い出す,<S><SB>I don't <B>recall</B> attending that meeting</S>.,私はその会合に出たことを<B>思い出せ</B>ない。,
1704,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,352,1038,rely,re<A>ly,,2,（～に）頼る，（～を）信頼する,形容詞形,reliable,rely on ~,～に頼る,<S>Industry <B>relies</B> on cheap labor to reduce costs</S>.,産業界は，コストを削減するために安価な労働力に<B>頼っている</B>。,
1705,73,6,21,1,第6章　センター頻出語220,§1　動詞75,352,1038,rely,re<A>ly,,2,（～に）頼る，（～を）信頼する,名詞形,reliance,rely on ~,～に頼る,<S>Industry <B>relies</B> on cheap labor to reduce costs</S>.,産業界は，コストを削減するために安価な労働力に<B>頼っている</B>。,
1706,73,6,21,1,第6章　センター頻出語220,§1　動詞75,352,1038,rely,re<A>ly,,2,（～に）頼る，（～を）信頼する,類義語,trust,rely on ~,～に頼る,<S>Industry <B>relies</B> on cheap labor to reduce costs</S>.,産業界は，コストを削減するために安価な労働力に<B>頼っている</B>。,
1707,73,"1,2,3,4,5,8,10,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,352,1039,arrest,ar<A>rest,,2,～を逮捕する；逮捕,,,under arrest,逮捕されて；拘禁中で,<S>The <SJ> police <B>arrested</B> her again because of her bad <SJ> conduct</S> in court.,警察は，法廷における彼女の悪い品行のため，彼女を再<B>逮捕した</B>。,
1708,73,"1,2,3,4,8,10,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,352,1040,blame,blame,,,～を非難する；～のせいにする,,,blame A for B,BのことでAを責める，非難する,<S>He <B>blames</B> me for insisting that he delay his <SJ> vacation</S>.,彼は，私が彼の休暇を後回しにするべきだと要求したことで，私を<B>非難している</B>。,
1709,73,"8,10",21,1,第6章　センター頻出語220,§1　動詞75,352,1040,blame,blame,,,～を非難する；～のせいにする,,,be to blame,責めを負うべきである,<S>He <B>blames</B> me for insisting that he delay his <SJ> vacation</S>.,彼は，私が彼の休暇を後回しにするべきだと要求したことで，私を<B>非難している</B>。,
1710,73,"1,2,3,4,5,6,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,354,1041,disturb,dis<A>turb,,2,（人・仕事など）を妨げる；（人）を不安にする,名詞形,disturbance,,,Please pardon me; <S><SB>I didn't mean to <B>disturb</B> you</S>.,申し訳ありません。私はあなたに<B>迷惑をする</B>つもりはなかったのです。,
1711,73,6,21,1,第6章　センター頻出語220,§1　動詞75,354,1041,disturb,dis<A>turb,,2,（人・仕事など）を妨げる；（人）を不安にする,類義語「～を心配させる」,worry,,,Please pardon me; <S><SB>I didn't mean to <B>disturb</B> you</S>.,申し訳ありません。私はあなたに<B>迷惑をする</B>つもりはなかったのです。,
1712,73,6,21,1,第6章　センター頻出語220,§1　動詞75,354,1041,disturb,dis<A>turb,,2,（人・仕事など）を妨げる；（人）を不安にする,類義語「～をさえぎる」,interrupt,,,Please pardon me; <S><SB>I didn't mean to <B>disturb</B> you</S>.,申し訳ありません。私はあなたに<B>迷惑をする</B>つもりはなかったのです。,
1713,73,"1,2,3,4,5,6,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,354,1042,employ,em<A>ploy,,2,～を雇う，雇用する,名詞形「雇用」,employment,,,<S>Our <SJ> company <B>employed</B> three new people to replace ones</S> who had quit.,我々の会社は，辞めた人に代わる3人の新しい人を<B>雇った</B>。,
1714,73,6,21,1,第6章　センター頻出語220,§1　動詞75,354,1042,employ,em<A>ploy,,2,～を雇う，雇用する,名詞形「使用者，雇用主」,employer,,,<S>Our <SJ> company <B>employed</B> three new people to replace ones</S> who had quit.,我々の会社は，辞めた人に代わる3人の新しい人を<B>雇った</B>。,
1715,73,6,21,1,第6章　センター頻出語220,§1　動詞75,354,1042,employ,em<A>ploy,,2,～を雇う，雇用する,名詞形「従業員」,employee,,,<S>Our <SJ> company <B>employed</B> three new people to replace ones</S> who had quit.,我々の会社は，辞めた人に代わる3人の新しい人を<B>雇った</B>。,
1716,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,354,1043,intend,in<A>tend,,2,～を意図する，～するつもりである,名詞形「意図；意志」,intention,intend to do,doするつもりである,<S>The police <B>intend</B> to arrest him</S>.,警察は彼を逮捕する<B>つもりでいる</B>。,
1717,73,6,21,1,第6章　センター頻出語220,§1　動詞75,354,1043,intend,in<A>tend,,2,～を意図する，～するつもりである,名詞形「意思；意図」,intent,intend to do,doするつもりである,<S>The police <B>intend</B> to arrest him</S>.,警察は彼を逮捕する<B>つもりでいる</B>。,
1718,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,354,1044,permit,per<A>mit,,2,～を許可する，許す,名詞形,permission,permit O to do,Oにdoすることを許す,<S>My <SJ> boss <B>permitted</B> me to complete the <SJ> project</S>.,上司は，私に計画を完成させることを<B>許可した</B>。,
1719,73,6,21,1,第6章　センター頻出語220,§1　動詞75,354,1044,permit,per<A>mit,,2,～を許可する，許す,類義語,allow,permit O to do,Oにdoすることを許す,<S>My <SJ> boss <B>permitted</B> me to complete the <SJ> project</S>.,上司は，私に計画を完成させることを<B>許可した</B>。,
1720,73,6,21,1,第6章　センター頻出語220,§1　動詞75,354,1044,permit,per<A>mit,,2,～を許可する，許す,反義語,prohibit,permit O to do,Oにdoすることを許す,<S>My <SJ> boss <B>permitted</B> me to complete the <SJ> project</S>.,上司は，私に計画を完成させることを<B>許可した</B>。,
1721,73,"1,2,3,4,5,6,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,354,1045,reject,re<A>ject,,2,～を拒絶する，却下する,名詞形,rejection,,,"Although <S>the plan appealed to me, my boss <B>rejected</B> it</S>.",その企画は私には魅力的だったが，上司はそれを<B>却下した</B>。,
1722,73,6,21,1,第6章　センター頻出語220,§1　動詞75,354,1045,reject,re<A>ject,,2,～を拒絶する，却下する,類義語,refuse,,,"Although <S>the plan appealed to me, my boss <B>rejected</B> it</S>.",その企画は私には魅力的だったが，上司はそれを<B>却下した</B>。,
1723,73,6,21,1,第6章　センター頻出語220,§1　動詞75,354,1045,reject,re<A>ject,,2,～を拒絶する，却下する,反義語,accept,,,"Although <S>the plan appealed to me, my boss <B>rejected</B> it</S>.",その企画は私には魅力的だったが，上司はそれを<B>却下した</B>。,
1724,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,354,1046,satisfy,sat<A>is<A>fy,,1,～を満足させる,名詞形,satisfaction,be satisfied with ~,～に満足している,He <S>was <B>satisfied</B> that she regretted her acts</S>.,彼は，彼女が自分の行為を悔やんでいることに<B>納得していた</B>。,
1725,73,"6,8,10",21,1,第6章　センター頻出語220,§1　動詞75,354,1046,satisfy,sat<A>is<A>fy,,1,～を満足させる,形容詞形,satisfactory,be satisfied (that)  S+V,SVに満足している，納得している,He <S>was <B>satisfied</B> that she regretted her acts</S>.,彼は，彼女が自分の行為を悔やんでいることに<B>納得していた</B>。,
1726,73,"1,2,3,4,5,6,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,356,1047,adapt,a<A>dapt,,2,～を適合させる，～に改作する；順応する,名詞形「適応，順応；改造」,adaptation,,,<S>She <B>adapted</B> her <SJ> plan to promote the new band</S>.,彼女は新しいバンドを売り込むため，自分の計画を<B>修正した</B>。,
1727,73,6,21,1,第6章　センター頻出語220,§1　動詞75,356,1047,adapt,a<A>dapt,,2,～を適合させる，～に改作する；順応する,名詞形「適応性」,adaptability,,,<S>She <B>adapted</B> her <SJ> plan to promote the new band</S>.,彼女は新しいバンドを売り込むため，自分の計画を<B>修正した</B>。,
1728,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,356,1048,appoint,ap<A>point,,2,～を指名する，任命する；（時・場所）を約束して決める,名詞形,appointment,appoint O to do,Oを任命してdoさせる,<S>My boss <B>appointed</B> me to represent our group</S> at the company meeting.,私の上司は，会社の会議でわがグループを代表するよう私を<B>任命した</B>。,
1729,73,"1,2,3,4,6,8,10,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,356,1049,beg,beg,,,～を懇願する，頼む,人を表す名詞,beggar,beg O to do,Oにdoするよう懇願する,<S>She <B>begged</B> him to permit her to see</S> the children.,彼女は，子供たちに会うのを許してくれるよう彼に<B>懇願した</B>。,
1730,73,"1,2,3,4,5,6,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,356,1050,decline,de<A>cline,,2,（～を）断る；衰退する，低下する,類義語,refuse,,,"<S>His pay began to <B>decline</B></S>; thus, he could not afford a new car.",彼の給料は<B>下がり</B>始めた。そのため，彼は新車を買えなかった。,
1731,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,356,1051,devote,de<A>vote,,2,～をささげる；～に専心する,名詞形,devotion,devote A to B,AをBにささげる,<S>She has <B>devoted</B> her <SJ> life to preserving wild <SJ> animals</S>.,彼女は一生を，野生動物の保護に<B>ささげてきた</B>。,
1732,73,"1,2,3,4,5,8,10,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,356,1052,enable,en<A>a<A>ble,,2,～を可能にする,,,enable O to do,Oがdoできるようにする,The money she borrowed from the bank <S><B>enabled</B> her to employ another person</S>.,彼女は銀行から借りたお金で，もう1人を雇うことが<B>できた</B>。,
1733,73,"1,2,3,4,5,6,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,356,1053,explore,ex<A>plore,,2,～を探査する，探求する,名詞形「探求；探検」,exploration,,,"<S>They were unable to <B>explore</B> the area any further</S>, as they were blind in the dark.",彼らはそれ以上その地帯を<B>探検する</B>ことができなかった，なぜなら暗闇では見えなかったからだ。,
1734,73,6,21,1,第6章　センター頻出語220,§1　動詞75,356,1053,explore,ex<A>plore,,2,～を探査する，探求する,人を表す名詞,explorer,,,"<S>They were unable to <B>explore</B> the area any further</S>, as they were blind in the dark.",彼らはそれ以上その地帯を<B>探検する</B>ことができなかった，なぜなら暗闇では見えなかったからだ。,
1735,73,"1,2,3,4,5,6,11,12,13,14,15,16,17",21,1,第6章　センター頻出語220,§1　動詞75,358,1054,obey,o<A>bey,,2,～に従う；（規則など）を守る,名詞形,obedience,,,<S><SB>I persuaded her to <B>obey</B> his orders</S>.,私は彼女に，彼の命令に<B>従う</B>よう説得した。,
